Lon_S;Lat_S;Lon_M;Lat_M;Lon_E;Lat_E;Fecha;Hora;Minimum_integration_threshold;Frequency;Exclude_below_line_depth_max;Transecta;UBM;NASC_mezcla_MS.MC;NASC_Unclassified_regions;P_Card_mezcla_MS.MC;P_Card_Unclassified_regions;N_Card_mezcla_MS.MC;N_Card_Unclassified_regions;Distancia_al_lance_asociado;Lance;Relinga_inferior_media;sA_Merluza_Austral;sA_Merluza_Cola;sA_Merluza 3 Aletas;sA_Reineta;sA_Jibia;sA_Congrio Dorado;sA_Sierra;sA_Brótula;sA_Tollo pajarito;sA_Granadero chileno;sA_Willy;sA_Gutigaudido;sA_Cojinoba gris;sA_Cojinoba moteada;sA_Tollo negro raspa;sA_Tollo cacho;sA_Tollo negro narigón;sA_Tollo Negro Peine;sA_Mictofidos;sA_Calamar
-75.08293077;-45.16508731;-75.07708372;-45.16510013;-75.07117582;-45.16546542;20250816; 06:14:53.5860;-65;38;581.94188;ACUST0221;11;73.707396;0;394.783495;0;1;0;2.033816044;33;0;63.59999162;10.10740438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.07111375;-45.16547021;-75.06527421;-45.16567673;-75.0594173;-45.16559578;20250816; 06:18:04.6250;-65;38;552.684006;ACUST0221;12;155.942716;0;379.884071;0;1;0;2.483541718;33;0;134.5584835;21.38423247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.059328;-45.16558891;-75.05353293;-45.16546952;-75.0476063;-45.16558997;20250816; 06:21:18.4290;-65;38;531.860591;ACUST0221;13;224.416575;0;366.113294;0;1;0;2.934174593;33;0;193.6426066;30.77396837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.04756421;-45.16559788;-75.04170351;-45.16571566;-75.03599015;-45.16573161;20250816; 06:24:30.8660;-65;38;499.892391;ACUST0221;14;192.773849;0;341.986029;0;1;0;3.41335024;33;0;166.3390086;26.43484035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.03592311;-45.16572864;-75.03003589;-45.16541126;-75.02417246;-45.16544344;20250816; 06:27:41.9140;-65;38;451.869747;ACUST0221;15;155.923425;0;321.448362;0;1;0;3.874385586;33;0;134.5418379;21.38158712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.02410868;-45.16544645;-75.01821619;-45.16571458;-75.01234562;-45.16579953;20250816; 06:30:52.9250;-65;38;420.90779;ACUST0221;16;243.21842;0;302.923132;0;1;0;4.368907176;33;0;209.8661778;33.35224221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.01226731;-45.1657981;-75.00659333;-45.16572796;-75.00070911;-45.16589783;20250816; 06:34:02.5640;-65;38;393.665922;ACUST0221;17;332.386344;0;284.165023;0;1;0;4.847997044;33;0;286.8066143;45.57972974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.00058908;-45.16589868;-74.99489752;-45.16622312;-74.98889707;-45.16616833;20250816; 06:37:13.5490;-65;38;366.887986;ACUST0221;18;193.982569;0;265.230454;0;1;0;5.353229461;33;0;167.3819784;26.60059063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.98883982;-45.16616968;-74.98301802;-45.16596435;-74.97713387;-45.16604393;20250816; 06:40:25.8740;-65;38;339.228797;ACUST0221;19;176.277663;0;253.846512;0;1;0;5.835803887;33;0;152.1049243;24.17273869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.97703761;-45.16604744;-74.97126744;-45.16630917;-74.96549532;-45.16639127;20250816; 06:43:38.1830;-65;38;306.408497;ACUST0221;20;241.819701;0;234.536811;0;1;0;6.341096212;33;0;208.6592634;33.16043759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.96543316;-45.16639708;-74.95952526;-45.16612103;-74.95371443;-45.16595003;20250816; 06:46:49.0650;-65;38;273.762276;ACUST0221;21;157.019491;0;210.777515;0;1;0;6.823152423;33;0;135.4876017;21.5318893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.95361726;-45.1659502;-74.9472541;-45.16614912;-74.94181457;-45.16624784;20250816; 06:50:09.3040;-65;38;239.296825;ACUST0221;22;264.616018;0;188.598607;0;1;0;7.338012941;33;0;228.3295495;36.28646845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.94174935;-45.1662458;-74.93590328;-45.16606667;-74.93000853;-45.16581833;20250816; 06:53:11.3110;-65;38;210.938828;ACUST0221;23;263.402104;0;171.838592;0;1;0;7.809823191;33;0;227.2820981;36.12000592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.92994937;-45.16581678;-74.92407004;-45.16589667;-74.91822447;-45.16601063;20250816; 06:56:21.9760;-65;38;176.560862;ACUST0221;24;56.950262;0;153.221684;0;1;0;8.298144232;33;0;49.14074275;7.809519246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.91816605;-45.16600901;-74.91719407;-45.16601835;-74.91617638;-45.16600881;20250816; 06:58:12.6810;-65;38;158.375805;ACUST0221;25;33.997724;0;149.170304;0;1;0;8.592611843;33;0;29.335658;4.662065995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
999;999;-75.20124;-45.25181833;-75.19608802;-45.25186668;20250815; 06:43:57.1780;-65;38;306.759011;ACUST0222;32;160.29543;0;237.746815;0;1;0;1.445828555;34;385;143.2704519;17.02497809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.19604023;-45.25186814;-75.19034339;-45.25182176;-75.18442572;-45.25161015;20250815; 06:46:53.6900;-65;38;266.23274;ACUST0222;33;106.362955;0;219.425336;0;1;0;1.741558425;34;385;95.06614524;11.29680976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.18435713;-45.25161;-75.17847846;-45.25157286;-75.1725636;-45.25148697;20250815; 06:50:03.5790;-65;38;256.627919;ACUST0222;34;170.127511;0;218.779416;0;1;0;2.110883943;34;385;152.0582676;18.06924344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.17250658;-45.25148383;-75.16660179;-45.25128946;-75.16066422;-45.25104287;20250815; 06:53:13.4960;-65;38;271.221659;ACUST0222;35;236.887067;0;227.948102;0;1;0;2.518466202;34;385;211.7272909;25.15977608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.16060828;-45.25104459;-75.15475862;-45.25088952;-75.14891766;-45.25094241;20250815; 06:56:24.4340;-65;38;361.191564;ACUST0222;36;233.14379;0;259.749206;0;1;0;2.939905569;34;385;208.3815874;24.76220262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.14884294;-45.25094167;-75.14320943;-45.25100333;-75.13712045;-45.25084408;20250815; 06:59:30.3140;-65;38;652.491018;ACUST0222;37;736.369218;0;392.488675;0;1;0;3.402341438;34;385;658.1594412;78.20977679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.13704364;-45.25084864;-75.13139239;-45.2504536;-75.12528104;-45.25026178;20250815; 07:02:39.9390;-65;38;708.060939;ACUST0222;38;523.033475;0;446.059598;0;1;0;3.836198908;34;385;467.4820881;55.55138691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.12520172;-45.25026333;-75.11895068;-45.2501638;-75.113475;-45.25006667;20250815; 07:05:58.0090;-65;38;707.872268;ACUST0222;39;162.581708;0;402.373227;0;1;0;4.321159766;34;385;145.3139043;17.26780368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.11345968;-45.25006771;-75.10753907;-45.25018333;-75.10167155;-45.25024176;20250815; 07:08:57.8520;-65;38;530.509157;ACUST0222;40;148.301609;0;356.638261;0;1;0;4.789958567;34;385;132.5504947;15.75111432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.10160461;-45.25024362;-75.09572573;-45.25016007;-75.08988836;-45.25008491;20250815; 07:12:02.7750;-65;38;458.758617;ACUST0222;41;138.190795;0;333.403468;0;1;0;5.275060512;34;385;123.5135503;14.67724474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.08981957;-45.25008336;-75.08394163;-45.25017;-75.07802046;-45.25007709;20250815; 07:15:07.6850;-65;38;432.964024;ACUST0222;42;129.465051;0;314.585329;0;1;0;5.76330315;34;385;115.7145676;13.75048344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.07795338;-45.25007193;-75.0721783;-45.24988587;-75.06631428;-45.24992;20250815; 07:18:13.6080;-65;38;452.291193;ACUST0222;43;117.987651;0;326.599783;0;1;0;6.232998517;34;385;105.4561822;12.53146876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.06624888;-45.24992;-75.06037808;-45.25003641;-75.0544924;-45.25001525;20250815; 07:21:20.5880;-65;38;518.701114;ACUST0222;44;295.225209;0;351.736513;0;1;0;6.650026578;21;380;12.41506153;282.8101475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.05442735;-45.25001353;-75.04860667;-45.24994333;-75.04269275;-45.25005804;20250815; 07:24:27.5850;-65;38;501.270707;ACUST0222;45;288.281424;0;358.276722;0;1;0;6.349776006;21;380;12.12305558;276.1583684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.04262726;-45.25005977;-75.03678362;-45.2503027;-75.03095635;-45.25013535;20250815; 07:27:33.5570;-65;38;500.721282;ACUST0222;46;339.715058;0;370.571087;0;1;0;6.036930811;21;380;14.28598649;325.4290715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.0308914;-45.25013363;-75.02508085;-45.24987112;-75.0192218;-45.24963373;20250815; 07:30:39.5230;-65;38;495.249576;ACUST0222;47;125.15301;0;364.127043;0;1;0;5.819334947;21;380;5.263040798;119.8899692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.01915649;-45.24963333;-75.01331798;-45.24980623;-75.00741204;-45.24989;20250815; 07:33:45.4850;-65;38;485.788279;ACUST0222;48;165.356296;0;358.240315;0;1;0;5.603290598;21;380;6.953703567;158.4025924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.00734832;-45.24989126;-75.00151689;-45.249745;-74.9956121;-45.24980497;20250815; 07:36:51.4590;-65;38;486.573345;ACUST0222;49;220.450899;0;359.349101;0;1;0;5.422813072;21;380;9.270588661;211.1803103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.99554506;-45.24980897;-74.98967797;-45.25004707;-74.98383012;-45.2501959;20250815; 07:39:55.3750;-65;38;470.755457;ACUST0222;50;161.217073;0;346.979182;0;1;0;5.256223894;21;380;6.779637442;154.4374356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.98376548;-45.25019762;-74.97794363;-45.25018348;-74.97207883;-45.25003266;20250815; 07:42:57.2120;-65;38;446.851427;ACUST0222;51;158.394305;0;338.261492;0;1;0;5.148414028;21;380;6.660932001;151.733373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.97201249;-45.25003094;-74.96612281;-45.25010943;-74.96025203;-45.25017167;20250815; 07:46:00.0990;-65;38;445.046214;ACUST0222;52;164.061665;0;329.839939;0;1;0;5.101388453;21;380;6.899260643;157.1624044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.960185;-45.25017214;-74.95434044;-45.25008;-74.94843774;-45.24986819;20250815; 07:49:01.9420;-65;38;398.723395;ACUST0222;53;76.953037;0;292.474183;0;1;0;5.099579022;21;380;3.236094547;73.71694245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.9483704;-45.24986646;-74.94257463;-45.24975;-74.93674433;-45.24973698;20250815; 07:52:03.7410;-65;38;339.311033;ACUST0222;54;63.631213;0;252.374339;0;1;0;5.161315633;21;380;2.675873877;60.95533912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.93667695;-45.24973807;-74.93082396;-45.24990055;-74.92490953;-45.25002336;20250815; 07:55:04.4290;-65;38;293.021383;ACUST0222;55;86.972583;0;224.530345;0;1;0;5.24386069;21;380;3.657445016;83.31513798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.9248432;-45.2500259;-74.9190581;-45.24989476;-74.913157;-45.24954333;20250815; 07:58:06.1230;-65;38;257.816818;ACUST0222;56;45.169239;0;198.246164;0;1;0;5.379128291;21;380;1.899495247;43.26974375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.91308937;-45.24954333;-74.90906108;-45.2495415;999;999;20250815; 08:00:39.9080;-65;38;206.388352;ACUST0222;57;29.032334;0;159.28044;0;1;0;5.538581837;21;380;1.220892396;27.8114416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.606105;-46.292655;-75.6012021;-46.29257093;-75.59438981;-46.29204274;20250818; 03:48:21.0330;-65;38;699.285551;ACUST034A;1;42.736191;0;477.231019;0;1;0;8.702256434;27;0;36.86497254;4.970638127;0.900580334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.59427982;-46.29205082;-75.58834313;-46.29197627;-75.58227843;-46.2922248;20250818; 03:51:31.4330;-65;38;699.276485;ACUST034A;2;72.078012;0;482.03785;0;1;0;8.462854444;26;356;28.28045051;42.82276806;0.974793425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.58214918;-46.29223326;-75.57623395;-46.29218854;-75.57031133;-46.29173187;20250818; 03:54:27.4330;-65;38;699.267659;ACUST034A;3;56.425795;0;508.380952;0;1;0;7.952152736;26;356;22.13916365;33.52352077;0.763110585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.57020819;-46.29172921;-75.56473746;-46.29168157;-75.55826373;-46.29185995;20250818; 03:57:16.0430;-65;38;699.258833;ACUST034A;4;75.854133;0;510.229027;0;1;0;7.514463429;26;356;29.76204525;45.06622552;1.025862229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.55810281;-46.29187164;-75.55201354;-46.29206339;-75.5463096;-46.2917964;20250818; 04:00:20.0430;-65;38;699.250056;ACUST034A;5;116.319221;0;495.916339;0;1;0;6.96878969;26;356;45.63888323;69.10721986;1.573117912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.54621352;-46.29178866;-75.54028085;-46.29153795;-75.53429831;-46.29214154;20250818; 04:03:10.9460;-65;38;699.241407;ACUST034A;6;152.823347;0;477.322422;0;1;0;6.525174782;26;356;59.96160247;90.79493956;2.066804975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.53420805;-46.29215694;-75.52871253;-46.29238833;-75.52223549;-46.2921212;20250818; 04:05:58.5500;-65;38;699.232669;ACUST034A;7;129.553096;0;465.678423;0;1;0;5.996812081;26;356;50.83131206;76.9696892;1.752094746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.52207737;-46.2921098;-75.51629759;-46.29187734;-75.51031817;-46.29196976;20250818; 04:08:58.1610;-65;38;699.223884;ACUST034A;8;70.895402;0;472.179694;0;1;0;5.527731223;26;356;27.81644294;42.12015943;0.958799636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.5101676;-46.29197804;-75.50431334;-46.2922744;-75.49833046;-46.29202602;20250818; 04:11:50.6850;-65;38;699.215232;ACUST034A;9;111.114647;0;478.456648;0;1;0;5.015968623;26;356;43.59682223;66.01509427;1.502730503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.49818413;-46.29201946;-75.49224407;-46.29169667;-75.48631039;-46.29189333;20250818; 04:14:45.2690;-65;38;699.206579;ACUST034A;10;92.82727;0;484.769843;0;1;0;4.571605274;26;356;36.42160685;55.15025377;1.255409381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.48617007;-46.29189512;-75.47956022;-46.29219833;-75.47430799;-46.2922553;20250818; 04:17:48.0790;-65;38;699.197824;ACUST034A;11;101.84579;0;491.416071;0;1;0;4.030253598;26;356;39.96010356;60.50830929;1.377377145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.47420448;-46.29226333;-75.46805047;-46.29222687;-75.46229786;-46.29234277;20250818; 04:20:34.6110;-65;38;699.189188;ACUST034A;12;94.805164;0;494.689084;0;1;0;3.574129605;26;356;37.19765119;56.3253541;1.282158704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.46219927;-46.29234402;-75.45633275;-46.29237387;-75.45021296;-46.29208831;20250818; 04:23:21.7430;-65;38;699.180564;ACUST034A;13;185.29096;0;482.163137;0;1;0;3.107873665;26;356;72.70055984;110.0844985;2.505901653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.45012047;-46.29208493;-75.44423671;-46.29197933;-75.43825705;-46.29215132;20250818; 04:26:16.1750;-65;38;699.171946;ACUST034A;14;897.949356;0;463.07493;0;1;0;2.679700034;26;356;352.3184342;533.4869253;12.14399653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.43816096;-46.29214806;-75.43230647;-46.2921;-75.42626471;-46.29182118;20250818; 04:29:09.3550;-65;38;698.29648;ACUST034A;15;1476.653723;0;413.222775;0;1;0;2.236672204;26;356;579.3782511;877.304994;19.97047781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.42617323;-46.29182454;-75.4202663;-46.29187626;-75.41429396;-46.29199318;20250818; 04:32:02.4960;-65;38;649.331451;ACUST034A;16;1763.403938;0;363.572415;0;1;0;1.849049059;26;356;691.8872541;1047.668155;23.84852906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.41420478;-46.29199012;-75.4082926;-46.29176282;-75.40224911;-46.29152833;20250818; 04:34:54.2340;-65;38;493.486437;ACUST034A;17;2005.548446;0;281.303646;0;1;0;1.512068798;26;356;786.8948103;1191.530309;27.12332629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.40214999;-46.2915274;-75.39624832;-46.29167956;-75.3902418;-46.29154855;20250818; 04:37:47.3210;-65;38;457.778602;ACUST034A;18;2280.698696;0;295.098529;0;1;0;1.274954467;26;356;894.8524636;1355.001734;30.84449793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.3901473;-46.29154275;-75.38423671;-46.29128305;-75.37822453;-46.29131667;20250818; 04:40:41.7550;-65;38;382.76183;ACUST034A;19;621.614821;0;185.671957;0;1;0;1.223755527;26;356;243.8961161;369.3118964;8.406808446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.37811756;-46.2912865;-75.37155431;-46.29123936;-75.3662794;-46.29093473;20250818; 04:43:44.6870;-65;38;140.742001;ACUST034A;20;3.607748;0;115.859149;0;1;0;1.349942525;26;356;1.415532087;2.143424209;0.048791704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.36621262;-46.2909314;-75.36498613;-46.29084919;-75.36379161;-46.29072771;20250818; 04:45:19.9580;-65;38;102.898855;ACUST034A;21;0;0;0;0;0;0;1.491904408;26;356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.60742833;-46.37371833;-75.6017419;-46.37428334;-75.59595231;-46.3750836;20250817; 22:42:40.1150;-65;38;699.970593;ACUST035A;1;451.853326;0;416.375482;0;1;0;5.651466005;26;356;177.2886803;268.4537162;6.110929517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.59582841;-46.37509804;-75.58960662;-46.375625;-75.58382908;-46.37573762;20250817; 22:45:52.3360;-65;38;571.881106;ACUST035A;2;2063.90693;0;289.752717;0;1;0;5.291033575;26;356;809.7922817;1226.202073;27.91257484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.58375533;-46.37573396;-75.57794111;-46.37567461;-75.5718658;-46.37552296;20250817; 22:48:52.8390;-65;38;198.434367;ACUST035A;3;67.005828;0;161.529018;0;1;0;4.971426876;26;356;26.29033391;39.80929762;0.906196477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.57179022;-46.37552333;-75.56579432;-46.3756982;-75.55975577;-46.37591815;20250817; 22:51:53.2720;-65;38;177.027073;ACUST035A;4;50.252642;0;152.66028;0;1;0;4.668717294;26;356;19.71707204;29.85594598;0.679623974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.55967947;-46.37591563;-75.55366895;-46.3756928;-75.54772671;-46.37566738;20250817; 22:54:52.6070;-65;38;159.111608;ACUST035A;5;43.024601;0;137.691481;0;1;0;4.402809595;26;356;16.88108572;25.56164437;0.581870906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.54764981;-46.37567009;-75.5414761;-46.37590544;-75.535693;-46.37575973;20250817; 22:57:55.6590;-65;38;143.874775;ACUST035A;6;75.891764;0;127.831049;0;1;0;4.186443574;26;356;29.77681011;45.08858274;1.026371156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.53562884;-46.37575486;-75.5296417;-46.37540915;-75.52362718;-46.37537833;20250817; 23:00:51.9210;-65;38;130.832258;ACUST035A;7;0;0;0;0;0;0;4.000295469;26;356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.52356101;-46.37537864;-75.5175646;-46.37563833;-75.51159796;-46.3756295;20250817; 23:03:52.0390;-65;38;104.989592;ACUST035A;8;0;0;0;0;0;0;3.894566535;26;356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.51152233;-46.37562742;-75.50558811;-46.37563;-75.49955183;-46.37553908;20250817; 23:06:50.2060;-65;38;100.096936;ACUST035A;9;0;0;0;0;0;0;3.841316414;26;356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.49948579;-46.37553748;-75.49353585;-46.37566909;-75.48756829;-46.37593143;20250817; 23:09:44.5260;-65;38;148.119521;ACUST035A;10;164.658524;0;126.866843;0;1;0;3.854888588;26;356;64.60523966;97.82641872;2.226865614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.48749943;-46.37593472;-75.4815241;-46.37585886;-75.47554017;-46.37538428;20250817; 23:12:36.9890;-65;38;497.677245;ACUST035A;11;740.296079;0;258.380851;0;1;0;3.943117589;26;356;290.4617656;439.8224425;10.01187089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.4754718;-46.37537775;-75.4697281;-46.37505967;-75.46363435;-46.37516843;20250817; 23:15:28.2380;-65;38;665.515374;ACUST035A;12;1211.320242;0;376.909822;0;1;0;4.015577755;26;356;475.2722947;719.6658777;16.38206957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.46356966;-46.37517837;-75.45759867;-46.3756096;-75.45162301;-46.37585354;20250817; 23:18:22.6840;-65;38;542.757248;ACUST035A;13;2747.015981;0;331.039294;0;1;0;4.246831772;26;356;1077.816207;1632.048734;37.15104012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.45156588;-46.37584957;-75.44556972;-46.37564769;-75.43956703;-46.37537558;20250817; 23:21:13.4370;-65;38;394.135657;ACUST035A;14;712.051438;0;237.966553;0;1;0;4.486063118;26;356;279.3797289;423.0418228;9.629886291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.43949502;-46.37536797;-75.43354549;-46.37526667;-75.42755137;-46.37537167;20250817; 23:24:03.9520;-65;38;138.296662;ACUST035A;15;0;0;0;0;0;0;4.731374294;26;356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.42749436;-46.37537235;-75.42161097;-46.37547833;-75.41551287;-46.37547661;20250817; 23:26:51.5480;-65;38;104.950196;ACUST035A;16;0;0;0;0;0;0;5.056745442;26;356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.41544867;-46.37547501;-75.41508517;-46.37545333;-75.41462682;-46.37543075;20250817; 23:28:22.0900;-65;38;91.434964;ACUST035A;17;0;0;0;0;0;0;5.235137019;26;356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.91743833;-45.12475167;-74.92317686;-45.12479;-74.92896004;-45.12507445;20250816; 07:19:29.1710;-65;38;186.756091;ACUST220A;1;91.384875;0;166.086867;0;1;0;6.938235597;33;0;78.85337971;12.53149529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.92901891;-45.12507632;-74.93482911;-45.12531196;-74.94070036;-45.12523406;20250816; 07:22:38.8830;-65;38;227.226006;ACUST220A;2;902.492582;0;182.631337;0;1;0;6.52533072;33;0;778.7348864;123.7576956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.94075902;-45.12522924;-74.94659354;-45.1249586;-74.95248064;-45.124775;20250816; 07:25:50.5520;-65;38;232.92536;ACUST220A;3;336.033131;0;196.798706;0;1;0;6.105874577;33;0;289.9533219;46.07980915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.95254156;-45.12477478;-74.9583951;-45.12482987;-74.96432349;-45.12494483;20250816; 07:29:02.2530;-65;38;230.808803;ACUST220A;4;92.637713;0;186.938132;0;1;0;5.702944539;33;0;79.93441758;12.70329542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.9643831;-45.12494356;-74.97020143;-45.12493452;-74.97607554;-45.12483446;20250816; 07:32:12.0050;-65;38;202.336788;ACUST220A;5;92.465066;0;177.949818;0;1;0;5.318172371;33;0;79.78544545;12.67962055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.97613811;-45.124835;-74.98198413;-45.12467318;-74.98774106;-45.12457738;20250816; 07:35:19.8110;-65;38;203.291288;ACUST220A;6;145.919563;0;177.932416;0;1;0;4.954708;33;0;125.9097931;20.00976985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.98780196;-45.12457578;-74.99366637;-45.124665;-74.99951234;-45.12460799;20250816; 07:38:25.7140;-65;38;221.851938;ACUST220A;7;114.278084;0;185.89027;0;1;0;4.620074345;33;0;98.60727117;15.67081283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.9995272;-45.12459498;-75.00545211;-45.12428333;-75.01136274;-45.12414438;20250816; 07:41:32.5930;-65;38;254.582572;ACUST220A;8;243.805295;0;204.53657;0;1;0;4.320222538;33;0;210.3725753;33.43271965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.01142248;-45.12414759;-75.01735068;-45.12439459;-75.02321539;-45.124565;20250816; 07:44:39.4770;-65;38;268.554167;ACUST220A;9;103.576544;0;215.153793;0;1;0;4.050271417;33;0;89.37322016;14.20332384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.0232774;-45.12456466;-75.02875892;-45.12441532;-75.03492893;-45.12426167;20250816; 07:47:40.6290;-65;38;432.934195;ACUST220A;10;665.963916;0;273.201622;0;1;0;3.837353443;33;0;574.6411049;91.32281111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.03501207;-45.12426331;-75.04078237;-45.12448945;-75.04667515;-45.12464446;20250816; 07:50:47.5630;-65;38;523.165189;ACUST220A;11;517.770701;0;335.230773;0;1;0;3.666249799;33;0;446.7694428;71.00125816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
